"YEAR","START_DATE","JURISDICTION","PREDICTION_DETECTION_METHOD","METRIC","LOCATION","FINES","END_DATE","DETECTION_METHOD","AGE_GROUP"
2024,"5/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",29,"5/31/2024","Fixed Camera","17-25"
2024,"5/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",90,"5/31/2024","Mobile Camera","17-25"
2024,"5/1/2024","SA","police_issued","speed_fines","Inner Regional Australia",174,"5/31/2024","Police issued","17-25"
2024,"5/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",70,"5/31/2024","Fixed Camera","26-39"
2024,"5/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",288,"5/31/2024","Mobile Camera","26-39"
2024,"5/1/2024","SA","police_issued","speed_fines","Inner Regional Australia",330,"5/31/2024","Police issued","26-39"
2024,"5/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",84,"5/31/2024","Fixed Camera","40-64"
2024,"5/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",570,"5/31/2024","Mobile Camera","40-64"
2024,"5/1/2024","SA","police_issued","speed_fines","Inner Regional Australia",459,"5/31/2024","Police issued","40-64"
2024,"5/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",17,"5/31/2024","Fixed Camera","65 and over"
2024,"5/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",300,"5/31/2024","Mobile Camera","65 and over"
2024,"5/1/2024","SA","police_issued","speed_fines","Inner Regional Australia",144,"5/31/2024","Police issued","65 and over"
2024,"5/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",20,"5/31/2024","Fixed Camera","Unknown"
2024,"5/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",23,"5/31/2024","Mobile Camera","Unknown"
2024,"5/1/2024","SA","police_issued","speed_fines","Inner Regional Australia",3,"5/31/2024","Police issued","Unknown"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",1,"5/31/2024","Fixed Camera","0-16"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",334,"5/31/2024","Fixed Camera","17-25"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",548,"5/31/2024","Mobile Camera","17-25"
2024,"5/1/2024","SA","police_issued","speed_fines","Major Cities of Australia",360,"5/31/2024","Police issued","17-25"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",811,"5/31/2024","Fixed Camera","26-39"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",1420,"5/31/2024","Mobile Camera","26-39"
2024,"5/1/2024","SA","police_issued","speed_fines","Major Cities of Australia",500,"5/31/2024","Police issued","26-39"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",1518,"5/31/2024","Fixed Camera","40-64"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",2212,"5/31/2024","Mobile Camera","40-64"
2024,"5/1/2024","SA","police_issued","speed_fines","Major Cities of Australia",586,"5/31/2024","Police issued","40-64"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",529,"5/31/2024","Fixed Camera","65 and over"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",687,"5/31/2024","Mobile Camera","65 and over"
2024,"5/1/2024","SA","police_issued","speed_fines","Major Cities of Australia",146,"5/31/2024","Police issued","65 and over"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",125,"5/31/2024","Fixed Camera","Unknown"
2024,"5/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",110,"5/31/2024","Mobile Camera","Unknown"
2024,"5/1/2024","SA","police_issued","speed_fines","Major Cities of Australia",1,"5/31/2024","Police issued","Unknown"
2024,"5/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",0,"5/31/2024","Police issued","0-16"
2024,"5/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",8,"5/31/2024","Fixed Camera","17-25"
2024,"5/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",32,"5/31/2024","Mobile Camera","17-25"
2024,"5/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",167,"5/31/2024","Police issued","17-25"
2024,"5/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",31,"5/31/2024","Fixed Camera","26-39"
2024,"5/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",63,"5/31/2024","Mobile Camera","26-39"
2024,"5/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",322,"5/31/2024","Police issued","26-39"
2024,"5/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",39,"5/31/2024","Fixed Camera","40-64"
2024,"5/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",149,"5/31/2024","Mobile Camera","40-64"
2024,"5/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",490,"5/31/2024","Police issued","40-64"
2024,"5/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",20,"5/31/2024","Fixed Camera","65 and over"
2024,"5/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",66,"5/31/2024","Mobile Camera","65 and over"
2024,"5/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",174,"5/31/2024","Police issued","65 and over"
2024,"5/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",2,"5/31/2024","Fixed Camera","Unknown"
2024,"5/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",9,"5/31/2024","Mobile Camera","Unknown"
2024,"5/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",1,"5/31/2024","Police issued","Unknown"
2024,"5/1/2024","SA","police_issued","speed_fines","Remote Australia",1,"5/31/2024","Police issued","0-16"
2024,"5/1/2024","SA","camera_issued","speed_fines","Remote Australia",1,"5/31/2024","Mobile Camera","17-25"
2024,"5/1/2024","SA","police_issued","speed_fines","Remote Australia",32,"5/31/2024","Police issued","17-25"
2024,"5/1/2024","SA","camera_issued","speed_fines","Remote Australia",3,"5/31/2024","Mobile Camera","26-39"
2024,"5/1/2024","SA","police_issued","speed_fines","Remote Australia",66,"5/31/2024","Police issued","26-39"
2024,"5/1/2024","SA","camera_issued","speed_fines","Remote Australia",2,"5/31/2024","Mobile Camera","40-64"
2024,"5/1/2024","SA","police_issued","speed_fines","Remote Australia",78,"5/31/2024","Police issued","40-64"
2024,"5/1/2024","SA","police_issued","speed_fines","Remote Australia",22,"5/31/2024","Police issued","65 and over"
2024,"5/1/2024","SA","police_issued","speed_fines","Unknown",26,"5/31/2024","Police issued","17-25"
2024,"5/1/2024","SA","camera_issued","speed_fines","Unknown",3,"5/31/2024","Mobile Camera","26-39"
2024,"5/1/2024","SA","police_issued","speed_fines","Unknown",46,"5/31/2024","Police issued","26-39"
2024,"5/1/2024","SA","camera_issued","speed_fines","Unknown",5,"5/31/2024","Mobile Camera","40-64"
2024,"5/1/2024","SA","police_issued","speed_fines","Unknown",56,"5/31/2024","Police issued","40-64"
2024,"5/1/2024","SA","camera_issued","speed_fines","Unknown",5,"5/31/2024","Mobile Camera","65 and over"
2024,"5/1/2024","SA","police_issued","speed_fines","Unknown",20,"5/31/2024","Police issued","65 and over"
2024,"5/1/2024","SA","police_issued","speed_fines","Very Remote Australia",26,"5/31/2024","Police issued","17-25"
2024,"5/1/2024","SA","police_issued","speed_fines","Very Remote Australia",54,"5/31/2024","Police issued","26-39"
2024,"5/1/2024","SA","police_issued","speed_fines","Very Remote Australia",87,"5/31/2024","Police issued","40-64"
2024,"5/1/2024","SA","police_issued","speed_fines","Very Remote Australia",22,"5/31/2024","Police issued","65 and over"
2024,"5/1/2024","TAS","camera_issued","speed_fines","Unknown",1,"5/31/2024","Fixed or mobile Camera","0-16"
2024,"5/1/2024","TAS","camera_issued","speed_fines","Unknown",589,"5/31/2024","Fixed or mobile Camera","17-25"
2024,"5/1/2024","TAS","police_issued","speed_fines","Unknown",291,"5/31/2024","Police issued","17-25"
2024,"5/1/2024","TAS","camera_issued","speed_fines","Unknown",1490,"5/31/2024","Fixed or mobile Camera","26-39"
2024,"5/1/2024","TAS","police_issued","speed_fines","Unknown",409,"5/31/2024","Police issued","26-39"
2024,"5/1/2024","TAS","camera_issued","speed_fines","Unknown",2114,"5/31/2024","Fixed or mobile Camera","40-64"
2024,"5/1/2024","TAS","police_issued","speed_fines","Unknown",471,"5/31/2024","Police issued","40-64"
2024,"5/1/2024","TAS","camera_issued","speed_fines","Unknown",752,"5/31/2024","Fixed or mobile Camera","65 and over"
2024,"5/1/2024","TAS","police_issued","speed_fines","Unknown",142,"5/31/2024","Police issued","65 and over"
2024,"5/1/2024","TAS","camera_issued","speed_fines","Unknown",2,"5/31/2024","Fixed or mobile Camera","Unknown"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",0,"5/31/2024","Fixed Camera","0-16"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",0,"5/31/2024","Mobile Camera","0-16"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",82,"5/31/2024","Fixed Camera","17-25"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",677,"5/31/2024","Mobile Camera","17-25"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",299,"5/31/2024","Fixed Camera","26-39"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",2046,"5/31/2024","Mobile Camera","26-39"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",572,"5/31/2024","Fixed Camera","40-64"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",3331,"5/31/2024","Mobile Camera","40-64"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",292,"5/31/2024","Fixed Camera","65 and over"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",1547,"5/31/2024","Mobile Camera","65 and over"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",30,"5/31/2024","Fixed Camera","Unknown"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",140,"5/31/2024","Mobile Camera","Unknown"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",0,"5/31/2024","Fixed Camera","0-16"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",0,"5/31/2024","Mobile Camera","0-16"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",2954,"5/31/2024","Fixed Camera","17-25"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",2419,"5/31/2024","Mobile Camera","17-25"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",9893,"5/31/2024","Fixed Camera","26-39"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",8608,"5/31/2024","Mobile Camera","26-39"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",16579,"5/31/2024","Fixed Camera","40-64"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",13997,"5/31/2024","Mobile Camera","40-64"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",4924,"5/31/2024","Fixed Camera","65 and over"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",4027,"5/31/2024","Mobile Camera","65 and over"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",968,"5/31/2024","Fixed Camera","Unknown"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Major Cities of Australia",582,"5/31/2024","Mobile Camera","Unknown"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",0,"5/31/2024","Fixed Camera","0-16"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",0,"5/31/2024","Mobile Camera","0-16"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",0,"5/31/2024","Fixed Camera","17-25"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",141,"5/31/2024","Mobile Camera","17-25"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",7,"5/31/2024","Fixed Camera","26-39"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",348,"5/31/2024","Mobile Camera","26-39"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",17,"5/31/2024","Fixed Camera","40-64"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",519,"5/31/2024","Mobile Camera","40-64"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",4,"5/31/2024","Fixed Camera","65 and over"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",285,"5/31/2024","Mobile Camera","65 and over"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",0,"5/31/2024","Fixed Camera","Unknown"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Outer Regional Australia",34,"5/31/2024","Mobile Camera","Unknown"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Fixed Camera","0-16"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Mobile Camera","0-16"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Fixed Camera","17-25"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Mobile Camera","17-25"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Fixed Camera","26-39"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Mobile Camera","26-39"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Fixed Camera","40-64"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Mobile Camera","40-64"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Fixed Camera","65 and over"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Mobile Camera","65 and over"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Fixed Camera","Unknown"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Remote Australia",0,"5/31/2024","Mobile Camera","Unknown"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",0,"5/31/2024","Fixed Camera","0-16"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",0,"5/31/2024","Mobile Camera","0-16"
2024,"5/1/2024","VIC","police_issued","speed_fines","Unknown",3,"5/31/2024","Police issued","0-16"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",622,"5/31/2024","Fixed Camera","17-25"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",0,"5/31/2024","Mobile Camera","17-25"
2024,"5/1/2024","VIC","police_issued","speed_fines","Unknown",2004,"5/31/2024","Police issued","17-25"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",1429,"5/31/2024","Fixed Camera","26-39"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",0,"5/31/2024","Mobile Camera","26-39"
2024,"5/1/2024","VIC","police_issued","speed_fines","Unknown",3942,"5/31/2024","Police issued","26-39"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",1748,"5/31/2024","Fixed Camera","40-64"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",0,"5/31/2024","Mobile Camera","40-64"
2024,"5/1/2024","VIC","police_issued","speed_fines","Unknown",4662,"5/31/2024","Police issued","40-64"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",336,"5/31/2024","Fixed Camera","65 and over"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",0,"5/31/2024","Mobile Camera","65 and over"
2024,"5/1/2024","VIC","police_issued","speed_fines","Unknown",1107,"5/31/2024","Police issued","65 and over"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",111,"5/31/2024","Fixed Camera","Unknown"
2024,"5/1/2024","VIC","camera_issued","speed_fines","Unknown",0,"5/31/2024","Mobile Camera","Unknown"
2024,"5/1/2024","VIC","police_issued","speed_fines","Unknown",5,"5/31/2024","Police issued","Unknown"
2024,"5/1/2024","WA","camera_issued","speed_fines","Unknown",3,"5/31/2024","Average speed Camera","0-16"
2024,"5/1/2024","WA","camera_issued","speed_fines","Unknown",9,"5/31/2024","Fixed Camera","0-16"
2024,"5/1/2024","WA","camera_issued","speed_fines","Unknown",13,"5/31/2024","Mobile Camera","0-16"
2024,"5/1/2024","WA","camera_issued","speed_fines","Unknown",3,"5/31/2024","Red light Camera","0-16"
2024,"5/1/2024","WA","unknown","speed_fines","Unknown",0,"5/31/2024","Unknown","0-16"
2024,"5/1/2024","WA","camera_issued","speed_fines","Unknown",215,"5/31/2024","Average speed Camera","17-25"
2024,"5/1/2024","WA","camera_issued","speed_fines","Unknown",839,"5/31/2024","Fixed Camera","17-25"
2024,"5/1/2024","WA","camera_issued","speed_fines","Unknown",4293,"5/31/2024","Mobile Camera","17-25"
2024,"5/1/2024","WA","police_issued","speed_fines","Unknown",1273,"5/31/2024","Police issued","17-25"
2024,"5/1/2024","WA","camera_issued","speed_fines","Unknown",727,"5/31/2024","Red light Camera","17-25"
2024,"5/1/2024","WA","unknown","speed_fines","Unknown",0,"5/31/2024","Unknown","17-25"
2024,"5/1/2024","WA","camera_issued","speed_fines","Unknown",502,"5/31/2024","Average speed Camera","26-39"
2024,"5/1/2024","WA","camera_issued","speed_fines","Unknown",2540,"5/31/2024","Fixed Camera","26-39"
